thread_id,customer_tweet,historical_agent_reply,intent
real_40369,"@116316 Ist ja nicht so, als würde es öfter vorkommen 😠 diesmal schön im Regen und Paket nicht unbeschädigt zu entnehmen! @AmazonHelp wieder #pinAG https://t.co/15qrpoRTA8","@124851 Ohje ☹️ Bitte informiere unseren Kundenservice nochmals darüber, damit wir das prüfen können: https://t.co/zaP5U8s49q Gruß ^MH",
real_40375,"@AmazonHelp really ticked, order wont ship. 200$ worth of stuff not being shipped. Can you please help me?",@124852 I'm sorry your order hasn't shipped as expected! Is the item being shipped by Amazon or a third party seller? ^AH,
real_40378,"@AmazonHelp Amazon. I got an email stating that my orders had been stopped and that I  had to enter info about the phone number, address, and card #.","@124852 Thanks for the info! In the e-mail, there should be a secure fax line to send the info to. Do you see it listed in there? ^AL",
real_40382,"@AmazonHelp No, I do t see anything.",@124852 Have you been prompted to log into your https://t.co/nUUp5MLhYl account to upload your billing information? ^TG,
real_40384,"@AmazonHelp Yes, I tried to relog in, and it says my account is locked and they sent an email to help unlock it, but I got no email.",@124852 Sorry for the trouble. I'd like for you to call our specialists for the login issue: https://t.co/jzvkhdlrK5 ^MG,
real_40385,@AmazonHelp Recently had a number of orders that haven't been left in safe place despite this being requested. Why not? 1/2,@124853 We'd like to go over available options with you and submit feedback. Please contact us by phone or chat https://t.co/JzP7hlA23B ^MG,
real_40387,".@115821 STILL hasn’t shipped pre-ordered The Final Dossier, so filling the gap with some pre-Return #TwinPeaks crit. theory from @79409. https://t.co/hzVoUztm7V","@124854 I'm sorry for the wait! According to the order, what is the delivery date: https://t.co/Y5jpI9gRhE ? ^DD",
real_40390,"@AmazonHelp oh! nov 8 or 9, but it was released yesterday and hasnt shipped",@124854 I know the wait is terrible! Please let us know if you don't get the order by the delivery date given! ^JZ,
real_40391,@123813 Tienen Family Guy y American Dad?,"@124855 Hola Super, puedes ver todo nuestro catálogo directamente en el sitio web de https://t.co/994EpRLnSJ. ^LG",
real_40392,"@115850 Hello, how do I get in touch with a customer care executive? I need to talk to someone regarding the same issue I had yesterday",@124856 Our team would be happy to help you out! You can request a callback from our support team here: https://t.co/vlvfJr4nN9. ^MP,
real_40394,@115850 finally you not agree with pick up your damage product and not mention any where in website for self returns. finally............,@120261 I'm afraid the resolution provided is the best we can offer. Kindly self return the order. ^SG,
real_40398,"@115821 buenas, el domingo realice un pedido, y se me ha cancelado no se por que, no se como arreglarlo, me podeis ayudar?",@124857 Me apena saber lo sucedido. ¿Has verificado si has recibido un email indicándote la razón de esta situación? ^VL,
real_40401,"@AmazonHelp Pues estoy revisando el correo y no, yo quiero saber si el pedido me llegara o no","@124857 Dani, el pedido ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA",
real_40403,"@AmazonHelp Lo pedí por la app de amazon, pero el vendedor era externo","@124857 En ese caso, puedes realizar cualquier consulta al vendedor siguiendo estos pasos: https://t.co/BLlAFcBoqS. ^KS",
real_40404,@115830 Your delivery has really gone down hill.    No delivery.  Lets see what my Nest cam shows tomorrow.  If they lie again.,@123811 I'm sorry for the troubles w/your order! Contact us by Phone or Chat: https://t.co/JzP7hlA23B &amp; we'll be glad to help! ^FR,
real_40406,@120474 The only ones that are left are priced at £70  even though we had two processing at the rate of £40 each???,@124858 We'd like to look into this with you further! Please reach out to us here: https://t.co/ijZFOlD9ju ^ME,
real_40409,@AmazonHelp Hi I’ve had a suspicious looking email claiming to be from Amazon confirming prime which I haven’t bought. Can I dm screenshot?,@124859 Thanks for posting. Here's a link to our page that will help you identify and report fake emails. https://t.co/ReZKSclnRY ^EM,
real_40411,@115850 Best trick by amozon first send damage priduct and after arrange self pick up 95 % people not ready for self return. Mind blowing amazon,"@120261 I do get your concern, however, please respond to the email you've received from us and we'll check this. ^HN",
real_40413,@AmazonHelp Please resolve,@120261 We'd like to help you. May I know if you replied to our email correspondence ?  ^BS,
real_40415,@AmazonHelp I have no mail from u,@120261 Could you check here: https://t.co/8DAc10S7ww and let us know If you have received any correspondence from our team? ^NK,
real_40418,@AmazonHelp But i am not ready for self return because i have not arrange it my self this is headache for me so please provide from your courier service,"@120261 You should have received an email from us, please check and revert. ^HN",
real_40420,@AmazonHelp Allready revert,@120261 Thanks for keeping us posted. You will receive a correspondence from our team shortly. ^PR,
real_40424,@AmazonHelp Otherwise i cant return this damage product,"@120261 As mentioned earlier, you will receive a correspondence regarding the concern of your return. Please check your inbox. ^JS",
real_40425,@AmazonHelp But please arrange return pick up from your hand,"@120261 Please don't worry, our team will get in touch with you with a best possible resolution. ^SU",
real_40426,@AmazonHelp They have no any resolution rest self return,@120261 team for any further assistance. 2/2 ^NK,
real_40427,@AmazonHelp They have no any resolution rest self return,"@120261 I get you being upset, Dharmesh. However, request you to respond to the correspondence that was sent to you by our 1/2 ^NK",
real_40428,"@AmazonHelp
ordered a product with delivery address j&amp;k....but ATS is trying to deliver it to Assam....track id-79244084290","@124860 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN(2/2)",
real_40430,"@AmazonHelp
ordered a product with delivery address j&amp;k....but ATS is trying to deliver it to Assam....track id-79244084290",@124860 I'm sorry about this. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^ VN (1/2),
real_40431,"So, the @117634 cloud reader doesn't support the book I've just bought and they do not offer an app for linux. I'm installing wine...",@124861 You can contact our Kindle Support for assistance by clicking here: https://t.co/alb5LR1Z44. See you soon! ^VE,
real_40894,"You should really be careful when you outsource deliveries @115821 I just had a box delivered, left on porch (at least the doorbell was rung), yet the order states package was handed directly to resident. NOT TRUE. Please use UPS and not someone driving a regular car....","@124956 I'm very sorry to hear about the delivery trouble, Cindi! We'd like to help the best we can. Just to confirm, who's the carrier listed for your order here: https://t.co/Y5jpI9gRhE? ^HC",
real_41494,@AmazonHelp --hi i want to lease out my place to amazon for PUDO pls suggest the concerned person,@125121 Hello! Kindly write to us here: https://t.co/aNk9t39CFd. ^HK,
real_41497,@115850 I'd like to get in touch with you wrt a purchase I've made. A small part is missing in it. Please help. Thanks.,@125122 Sorry to know about the problem with your order. You may reach out to our support team here: https://t.co/rS49hgaADF. ^MO,
real_41500,@AmazonHelp My friend placed the order for me. He (Neil Dsouza) just filled the details in the redressal. Amazon's Jaya Pavani is looking into it.,@125122 Do let us know if the issue still persists. Keep us posted. ^PS,
real_41502,@AmazonHelp Would be great if we could talk about it. I'd like to get the missing part. Or else I may have to buy the whole thing again.,@125122 here: https://t.co/GIJyeYqKE0 and I'll reach out. (2/2) ^KA,
real_41503,@AmazonHelp Would be great if we could talk about it. I'd like to get the missing part. Or else I may have to buy the whole thing again.,"@125122 As you request, please share the details of the account from which the order was placed in this link (1/2) ^KA",
real_41504,@115850 Mera Refund abhi tak nahi aaya hai my Number is 8094891039 https://t.co/pg7DUisbiW,@125123 Apologies. We’d like to help you. Please fill this form: https://t.co/beaaDm0muc and We’ll contact you soon. ^MN,
real_41506,"@AmazonHelp This is the first time I've had this problem, so I haven't called them yet. Thank you for the information! I will give a call later today!",@125124 Keep us in the loop! We want to make sure this have been taken care of for you! ^FR,
real_41508,@115821 Thanks for your amazing shipping times @115821 but I put some thought into this! 😂I'll have to see if Papa Kira (Papa Grinsha) can get it.,@125124 We'd like to help. Who's the carrier: https://t.co/Y5jpI9gRhE? Have you called them for options: https://t.co/XElP6cXQrb? ^CO,
real_41512,"@AmazonHelp Preço, tempo de entrega... São tantas coisas","@124850 Só o melhor para você, Ju 💞 ^LG",
real_41514,"É a melhor loja online, sem dúvida @117086","@124850 Olá Ju! Agradecemos muito o seu carinho.😊 Me diga, o que você mais gosta da nossa loja? ^HC",
real_41516,@115821 is there a way to track the origin of a shipment I received AT MY WORK? I received an odd delivery &amp; do not know who it came from? https://t.co/l9vb3KlJla,"@125125 How odd, Jamie! Please contact us via phone or chat so we can discuss this with you directly:  https://t.co/hApLpMlfHN ^MW",
real_41519,"@AmazonHelp Thank you, your chat solved it very quickly and I do know the person who sent it! :)",@125125 Fantastic! Let us know if there's anything further we can help with! ^KN,
real_41520,@AmazonHelp Yes I have replied,@122600 Thanks for the update. Our team will check and get back to you with an update soon. Request you to wait. ^NK,
real_41523,"@115851 @AmazonHelp Have send the details via fax .
@AmazonHelp 
@115851",@122600 I understand your disappointment. We'd like to help. May I know if you replied the correspondence from the accounts team? ^BS,
real_41527,@AmazonHelp dodgy email? https://t.co/yv06LLl184,"@125126 I'm sorry for the concern, Paul! To check If you have an active Prime subscription, visit here: https://t.co/LkMSLHpRg7 ^SD",
real_41529,@AmazonHelp As of now the aspect ratio seems to be 1:1. Very irritating.,@125127 I understand your concern. I've noted your comments and have forwarded your feedback internally. ^MO,
real_41533,@AmazonHelp N have mail the details with fax too,"@122600 I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you.^SU",
real_41534,"@125129 @116316 sperrt Business Konto von Firma, weil ein Mitarbeiter (Besteller) negativen Saldo bei Amazon aufweist. Kein Scherz!",@125128 Bei Fragen kannst du dich gern an den Business Kundenservice wenden. Den Button findest du links: https://t.co/o5LGZCgnt7 Gruß ^MH,
